date,flight_id,crew_id,role,duty_hours,status
2025-08-10,I56569,CAB0075,Crew Member,2.8128829125959327,COMPLETED
2025-08-10,6E1431,PIL0033,Captain,4.048019798216341,COMPLETED
2025-08-10,6E1431,PIL0035,Captain,3.57101579682416,COMPLETED
2025-08-10,6E1431,CAB0096,Senior Crew,3.5186884549796837,COMPLETED
2025-08-10,6E1431,CAB0070,Senior Crew,3.85688754664072,COMPLETED
2025-08-10,6E1431,CAB0075,Crew Member,4.380036368258262,COMPLETED
2025-08-10,6E1431,CAB0074,Crew Member,3.5808520330396183,COMPLETED
2025-08-10,6E1431,CAB0073,Crew Member,3.6965663767102073,COMPLETED
2025-08-10,6E5209,PIL0017,Captain,4.984178165210125,COMPLETED
2025-08-10,6E5209,PIL0007,Captain,3.8067594700986853,COMPLETED
2025-08-10,6E5209,CAB0049,Crew Member,4.057286327000167,COMPLETED
2025-08-10,6E5209,CAB0099,Senior Crew,3.566776138212483,COMPLETED
2025-08-10,6E5209,CAB0068,Trainee,3.514307285046622,COMPLETED
2025-08-10,6E5209,CAB0074,Crew Member,4.389627669907284,COMPLETED
2025-08-10,6E5209,CAB0045,Trainee,3.9899161116044946,COMPLETED
2025-08-10,6E5209,CAB0069,Trainee,4.043289655040325,COMPLETED
2025-08-10,I54030,PIL0016,First Officer,2.643105151307738,COMPLETED
2025-08-10,I54030,PIL0010,Captain,3.837757686017174,COMPLETED
2025-08-10,I54030,CAB0070,Senior Crew,2.679706665885587,COMPLETED
2025-08-10,I54030,CAB0044,Crew Member,3.035514901677154,COMPLETED
2025-08-10,I58633,PIL0017,Captain,3.606748540758885,COMPLETED
2025-08-10,I58633,PIL0022,Captain,2.5731293159291537,COMPLETED
2025-08-10,I58633,CAB0072,Trainee,2.704122284558098,COMPLETED
2025-08-10,I58633,CAB0068,Trainee,2.7006464088893942,COMPLETED
2025-08-09,I54905,PIL0013,First Officer,4.871545280367142,COMPLETED
2025-08-09,I54905,PIL0029,Captain,3.8806439185174924,COMPLETED
2025-08-09,I54905,CAB0042,Trainee,4.391177079161714,COMPLETED
2025-08-09,I54905,CAB0071,Trainee,3.7047204064173687,COMPLETED
2025-08-09,6E2292,PIL0037,Captain,3.209651292235136,COMPLETED
2025-08-09,6E2292,PIL0015,Captain,2.929334651538571,COMPLETED
2025-08-09,6E2292,CAB0083,Senior Crew,2.6993647317471634,COMPLETED
2025-08-09,6E2292,CAB0047,Senior Crew,3.0448535578360385,COMPLETED
2025-08-09,6E2292,CAB0074,Crew Member,3.4737593072430135,COMPLETED
2025-08-09,6E2292,CAB0080,Senior Crew,3.195131049018418,COMPLETED
2025-08-09,6E2292,CAB0093,Senior Crew,2.9917468501041604,COMPLETED
2025-08-09,6E2292,CAB0068,Trainee,3.276914299254506,COMPLETED
2025-08-09,I52471,PIL0012,Captain,3.1445670694935837,COMPLETED
2025-08-09,I52471,PIL0002,Captain,2.7948051061056236,COMPLETED
2025-08-09,I52471,CAB0041,Crew Member,2.5895546367437987,COMPLETED
2025-08-09,I52471,CAB0055,Crew Member,2.7322984363149256,COMPLETED
2025-08-09,I58294,PIL0037,Captain,3.997023723736689,COMPLETED
2025-08-09,I58294,PIL0001,Captain,3.827885121697965,COMPLETED
2025-08-09,I58294,CAB0078,Trainee,3.4001379512930034,COMPLETED
2025-08-09,I58294,CAB0076,Senior Crew,2.5798389313504,COMPLETED
2025-08-09,6E5911,PIL0014,Captain,4.408436504258543,COMPLETED
2025-08-09,6E5911,PIL0022,Captain,4.754782975736669,COMPLETED
2025-08-09,6E5911,CAB0098,Crew Member,3.7558230250480418,COMPLETED
2025-08-09,6E5911,CAB0064,Senior Crew,3.6768173577797927,COMPLETED
2025-08-09,6E5911,CAB0090,Trainee,4.044724876655785,COMPLETED
2025-08-09,6E5911,CAB0047,Senior Crew,4.053264402032731,COMPLETED
2025-08-09,6E5911,CAB0058,Senior Crew,3.7272448278880614,COMPLETED
2025-08-09,6E5911,CAB0060,Trainee,4.211897250306686,COMPLETED
2025-08-09,I55660,PIL0009,First Officer,3.32855473241369,COMPLETED
2025-08-09,I55660,PIL0010,Captain,3.675388986125996,COMPLETED
2025-08-09,I55660,CAB0052,Crew Member,2.844568229458775,COMPLETED
2025-08-09,I55660,CAB0076,Senior Crew,2.8090542420003497,COMPLETED
2025-08-09,6E7201,PIL0035,Captain,4.129738167589553,COMPLETED
2025-08-09,6E7201,PIL0006,Captain,3.983505176835892,COMPLETED
2025-08-09,6E7201,CAB0047,Senior Crew,3.8804323724887353,COMPLETED
2025-08-09,6E7201,CAB0074,Crew Member,3.7866641585663174,COMPLETED
2025-08-09,6E7201,CAB0099,Senior Crew,4.305887227795081,COMPLETED
2025-08-09,6E7201,CAB0090,Trainee,3.5319203417745433,COMPLETED
2025-08-09,6E7201,CAB0063,Crew Member,4.093958270930342,COMPLETED
2025-08-09,6E1535,PIL0014,Captain,3.8000158841650453,COMPLETED
2025-08-09,6E1535,PIL0022,Captain,4.1901079912972445,COMPLETED
2025-08-09,6E1535,CAB0082,Crew Member,3.5962057416625948,COMPLETED
2025-08-09,6E1535,CAB0085,Crew Member,4.232450115867306,COMPLETED
2025-08-09,6E1535,CAB0074,Crew Member,3.6143299946628353,COMPLETED
2025-08-09,6E1535,CAB0081,Crew Member,3.773571573555274,COMPLETED
2025-08-09,6E1535,CAB0083,Senior Crew,4.070840835322125,COMPLETED
2025-08-09,I51487,PIL0007,Captain,3.9585105648935244,COMPLETED
2025-08-09,I51487,PIL0020,First Officer,3.4125744297246934,COMPLETED
2025-08-09,I51487,CAB0066,Senior Crew,2.855906682085636,COMPLETED
2025-08-09,I51487,CAB0082,Crew Member,2.6000783137114802,COMPLETED
2025-08-09,I51318,PIL0001,Captain,3.038196785736029,COMPLETED
2025-08-09,I51318,PIL0021,Captain,3.575197043955929,COMPLETED
2025-08-09,I51318,CAB0059,Crew Member,3.3844646536191676,COMPLETED
2025-08-09,I51318,CAB0055,Crew Member,2.5597178841198582,COMPLETED
2025-08-09,6E4224,PIL0008,First Officer,3.503368562716483,COMPLETED
2025-08-09,6E4224,PIL0014,Captain,3.572279561712331,COMPLETED
2025-08-09,6E4224,CAB0090,Trainee,3.5321071225422687,COMPLETED
2025-08-09,6E4224,CAB0060,Trainee,4.089684688068484,COMPLETED
2025-08-09,6E4224,CAB0041,Crew Member,3.8470458292478846,COMPLETED
2025-08-09,6E4224,CAB0094,Senior Crew,3.6961927490265674,COMPLETED
2025-08-09,6E6388,PIL0040,Captain,2.6556252653808006,COMPLETED
2025-08-09,6E6388,PIL0012,Captain,2.9072265202286687,COMPLETED
2025-08-09,6E6388,CAB0067,Senior Crew,2.713204282760949,COMPLETED
2025-08-09,6E6388,CAB0045,Trainee,3.1150933658744018,COMPLETED
2025-08-09,6E6388,CAB0059,Crew Member,2.947546481414224,COMPLETED
2025-08-09,6E6388,CAB0074,Crew Member,2.658655169963094,COMPLETED
